DATE;TIME_FROM;TIME_TO;RZSALDO_AFRR_50HERTZ_POS_OP_[MW];RZSALDO_AFRR_50HERTZ_NEG_OP_[MW];RZSALDO_AFRR_50HERTZ_POS_QA_[MW];RZSALDO_AFRR_50HERTZ_NEG_QA_[MW];RZSALDO_AFRR_TRANSNETBW_POS_OP_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_OP_[MW];RZSALDO_AFRR_TRANSNETBW_POS_QA_[MW];RZSALDO_AFRR_TRANSNETBW_NEG_QA_[MW];RZSALDO_AFRR_TENNET_POS_OP_[MW];RZSALDO_AFRR_TENNET_NEG_OP_[MW];RZSALDO_AFRR_TENNET_POS_QA_[MW];RZSALDO_AFRR_TENNET_NEG_QA_[MW];RZSALDO_AFRR_AMPRION_POS_OP_[MW];RZSALDO_AFRR_AMPRION_NEG_OP_[MW];RZSALDO_AFRR_AMPRION_POS_QA_[MW];RZSALDO_AFRR_AMPRION_NEG_QA_[MW];50HZ_mFRR_ACT_POS_OP_PT15M;50HZ_mFRR_ACT_NEG_OP_PT15M;50HZ_mFRR_ACT_POS_QA_PT15M;50HZ_mFRR_ACT_NEG_QA_PT15M;TRANSNETBW_mFRR_ACT_POS_OP_PT15M;TRANSNETBW_mFRR_ACT_NEG_OP_PT15M;TRANSNETBW_mFRR_ACT_POS_QA_PT15M;TRANSNETBW_mFRR_ACT_NEG_QA_PT15M;TENNET_mFRR_ACT_POS_OP_PT15M;TENNET_mFRR_ACT_NEG_OP_PT15M;TENNET_mFRR_ACT_POS_QA_PT15M;TENNET_mFRR_ACT_NEG_QA_PT15M;AMPRION_mFRR_ACT_POS_OP_PT15M;AMPRION_mFRR_ACT_NEG_OP_PT15M;AMPRION_mFRR_ACT_POS_QA_PT15M;AMPRION_mFRR_ACT_NEG_QA_PT15M
14.03.2021;10:45;11:00;25,149;1,131;n/a;n/a;19,186;22,981;21,232;25,240;11,679;3,992;n/a;n/a;1,366;0,325;2,384;1,476;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;11:00;11:15;77,973;0,658;n/a;n/a;79,408;0,246;80,712;1,504;22,815;2,039;n/a;n/a;12,126;0,353;13,340;1,536;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;11:15;11:30;0,548;2,566;n/a;n/a;2,258;3,004;3,160;3,868;1,983;2,587;n/a;n/a;0,244;0,847;0,628;1,188;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;11:30;11:45;143,955;0,000;n/a;n/a;101,310;0,020;103,296;1,628;28,416;1,714;n/a;n/a;52,566;0,005;53,792;1,416;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;11:45;12:00;217,199;0,000;n/a;n/a;136,451;0,000;139,132;2,720;36,795;1,719;n/a;n/a;121,866;0,000;123,192;1,164;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;12:00;12:15;46,330;0,031;n/a;n/a;401,218;0,000;405,692;4,048;43,053;1,418;n/a;n/a;192,611;0,000;194,216;1,400;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;12:15;12:30;24,981;0,145;n/a;n/a;281,567;0,000;283,008;2,088;30,468;1,451;n/a;n/a;85,743;0,026;86,876;1,172;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;12:30;12:45;35,353;0,110;n/a;n/a;363,318;0,538;364,832;1,764;34,634;1,707;n/a;n/a;126,547;0,071;127,388;1,528;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;12:45;13:00;0,000;1,302;n/a;n/a;7,240;16,116;7,948;17,180;4,230;5,404;n/a;n/a;0,067;1,159;0,392;1,504;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;9,000;0,000;n/a;n/a
14.03.2021;13:00;13:15;6,920;0,798;n/a;n/a;97,310;12,041;98,884;13,544;11,770;3,425;n/a;n/a;3,556;0,593;4,368;1,416;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;13:15;13:30;0,000;1,384;n/a;n/a;1,187;53,565;1,836;53,792;4,923;5,852;n/a;n/a;0,026;1,400;0,252;1,632;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;13:30;13:45;0,000;2,368;n/a;n/a;1,087;1,254;1,604;1,772;5,284;3,801;n/a;n/a;0,145;1,901;0,276;2,044;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;13:45;14:00;0,000;1,850;n/a;n/a;5,247;45,255;5,868;46,168;5,816;4,930;n/a;n/a;0,085;2,423;0,452;2,848;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;14:00;14:15;0,000;1,882;n/a;n/a;3,862;36,143;4,492;36,108;0,828;9,325;n/a;n/a;0,060;1,549;0,852;2,320;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;14:15;14:30;0,000;1,243;n/a;n/a;1,287;17,103;1,688;17,440;1,299;4,960;n/a;n/a;0,013;2,282;0,116;2,444;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;14:30;14:45;2,650;0,849;n/a;n/a;71,716;0,106;73,288;1,832;8,215;2,299;n/a;n/a;0,887;0,862;2,060;2,048;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;14:45;15:00;0,000;1,124;n/a;n/a;3,767;3,319;5,652;5,008;2,270;2,672;n/a;n/a;0,121;0,713;0,632;1,232;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;15:00;15:15;0,000;1,501;n/a;n/a;0,882;1,760;1,620;2,444;1,743;2,497;n/a;n/a;0,000;1,752;0,076;1,840;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;15:15;15:30;9,024;1,078;n/a;n/a;95,576;2,539;97,108;3,536;7,578;2,790;n/a;n/a;9,462;0,786;10,060;1,388;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;15:30;15:45;18,700;0,187;n/a;n/a;233,743;0,000;238,304;5,052;24,108;1,733;n/a;n/a;31,263;0,194;32,968;2,056;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;15:45;16:00;6,403;0,912;n/a;n/a;118,586;0,133;121,396;2,988;14,161;1,955;n/a;n/a;7,659;0,119;9,132;1,592;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;16:00;16:15;0,700;1,050;n/a;n/a;3,207;4,810;4,200;5,708;3,932;5,419;n/a;n/a;0,001;1,286;0,320;1,420;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;16:15;16:30;34,351;0,615;n/a;n/a;40,407;63,654;43,348;66,504;6,602;3,164;n/a;n/a;0,006;1,028;0,308;1,312;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;16:30;16:45;60,048;0,289;n/a;n/a;91,273;18,034;97,096;23,196;12,716;2,359;n/a;n/a;0,148;2,146;0,324;1,784;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;16:45;17:00;39,944;0,460;n/a;n/a;4,013;68,025;8,116;73,828;10,070;3,163;n/a;n/a;0,000;2,042;0,052;1,608;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;17:00;17:15;0,000;1,180;n/a;n/a;7,778;20,413;9,620;20,960;2,798;5,045;n/a;n/a;0,012;1,237;0,872;2,156;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;17:15;17:30;19,605;0,843;n/a;n/a;15,729;185,994;17,060;186,796;3,570;4,623;n/a;n/a;0,000;1,995;0,028;1,600;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;17:30;17:45;70,712;0,475;n/a;n/a;64,746;6,279;69,544;11,328;11,839;2,116;n/a;n/a;0,116;1,968;0,448;1,908;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;17:45;18:00;11,390;1,593;n/a;n/a;6,149;7,191;7,656;9,404;3,582;2,194;n/a;n/a;0,000;1,883;0,068;1,512;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;18:00;18:15;0,044;1,561;n/a;n/a;0,261;364,727;0,852;364,364;0,961;18,567;n/a;n/a;0,000;4,346;0,156;4,440;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;18:15;18:30;73,574;0,393;n/a;n/a;91,707;3,205;94,440;5,104;11,912;2,409;n/a;n/a;0,000;1,669;0,256;1,900;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;18:30;18:45;127,656;0,000;n/a;n/a;144,268;4,925;147,932;8,652;21,267;1,918;n/a;n/a;0,188;1,699;0,492;1,708;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;18:45;19:00;145,214;0,000;n/a;n/a;135,478;0,000;136,640;1,440;21,221;2,129;n/a;n/a;0,000;2,304;0,012;1,692;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;19:00;19:15;103,303;0,000;n/a;n/a;145,444;0,098;146,532;1,632;20,285;2,067;n/a;n/a;0,000;1,601;0,424;1,868;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;19:15;19:30;34,956;0,820;n/a;n/a;15,921;4,187;17,388;5,592;8,850;2,390;n/a;n/a;0,000;1,472;0,468;1,768;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;19:30;19:45;110,699;0,070;n/a;n/a;167,880;1,590;171,296;4,812;18,165;2,123;n/a;n/a;0,046;1,987;0,244;2,020;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;19:45;20:00;65,833;0,725;n/a;n/a;93,427;19,375;94,592;20,644;12,568;2,261;n/a;n/a;0,000;1,993;0,108;1,776;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;20:00;20:15;77,247;0,816;n/a;n/a;113,316;5,124;114,108;5,924;9,297;2,342;n/a;n/a;0,000;2,197;0,048;2,220;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;20:15;20:30;0,152;6,703;n/a;n/a;4,163;16,703;4,888;17,456;2,575;3,560;n/a;n/a;0,000;1,654;0,376;2,040;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;20:30;20:45;0,058;9,874;n/a;n/a;0,805;33,464;1,316;34,156;0,875;4,569;n/a;n/a;0,083;3,025;0,396;2,800;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;20:45;21:00;0,640;32,323;n/a;n/a;1,372;202,155;1,776;202,892;0,121;17,868;n/a;n/a;0,000;6,379;0,100;6,540;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;21:00;21:15;0,004;26,824;n/a;n/a;0,000;111,416;0,724;111,384;0,152;10,901;n/a;n/a;0,000;5,741;0,236;5,916;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;21:15;21:30;0,003;9,113;n/a;n/a;3,422;16,172;3,996;16,580;0,077;2,989;n/a;n/a;0,000;2,411;0,004;1,960;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;21:30;21:45;0,000;2,598;n/a;n/a;0,747;0,777;1,048;1,096;0,056;2,261;n/a;n/a;0,095;1,897;0,296;1,664;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;21:45;22:00;0,695;8,187;n/a;n/a;0,524;17,786;0,948;18,456;0,051;3,333;n/a;n/a;0,000;1,346;0,220;1,600;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;22:00;22:15;99,907;6,851;n/a;n/a;149,448;7,893;149,772;8,052;10,699;2,501;n/a;n/a;0,000;1,322;0,592;1,924;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;22:15;22:30;1,650;1,987;n/a;n/a;5,532;1,383;5,880;1,800;0,341;1,884;n/a;n/a;0,000;1,915;0,096;1,712;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;22:30;22:45;13,910;1,221;n/a;n/a;14,087;4,724;15,564;5,920;0,949;1,811;n/a;n/a;0,044;1,806;0,256;1,568;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;22:45;23:00;0,000;1,889;n/a;n/a;5,953;1,345;6,816;1,960;0,234;1,756;n/a;n/a;0,000;1,298;0,576;1,712;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;23:00;23:15;44,741;2,441;n/a;n/a;36,057;8,606;36,988;9,504;4,881;2,051;n/a;n/a;0,000;1,775;0,024;1,652;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;23:15;23:30;58,755;1,303;n/a;n/a;78,065;0,019;79,032;0,988;7,362;2,018;n/a;n/a;0,000;2,224;0,084;1,840;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;23:30;23:45;8,957;8,145;n/a;n/a;10,035;15,256;10,760;16,136;1,415;2,861;n/a;n/a;0,121;1,730;0,380;1,992;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
14.03.2021;23:45;00:00;0,000;11,070;n/a;n/a;3,627;21,364;4,776;22,448;0,406;3,671;n/a;n/a;0,012;2,229;0,476;2,168;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;00:00;00:15;47,951;0,127;n/a;n/a;239,179;0,255;240,856;1,700;15,785;2,640;n/a;n/a;1,501;0,486;4,028;3,020;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;00:15;00:30;16,586;0,090;n/a;n/a;68,523;0,000;69,592;1,148;9,596;2,240;n/a;n/a;1,200;0,692;2,392;2,016;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;00:30;00:45;23,228;0,760;n/a;n/a;99,082;0,000;100,820;1,904;7,086;2,974;n/a;n/a;0,858;1,693;2,648;3,560;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;00:45;01:00;0,000;2,656;n/a;n/a;4,487;30,196;5,880;31,976;1,349;8,055;n/a;n/a;0,084;1,270;0,984;2,264;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;01:00;01:15;3,888;1,650;n/a;n/a;68,101;5,615;68,972;6,160;4,840;5,421;n/a;n/a;0,989;1,698;1,608;2,080;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;01:15;01:30;7,682;1,078;n/a;n/a;29,775;0,595;31,856;2,412;3,714;3,183;n/a;n/a;0,569;1,012;1,212;1,740;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;01:30;01:45;3,933;1,755;n/a;n/a;16,168;7,211;16,968;8,288;2,733;5,261;n/a;n/a;0,290;1,834;0,512;2,084;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;01:45;02:00;2,315;1,660;n/a;n/a;10,248;5,236;11,212;6,176;2,095;4,995;n/a;n/a;0,234;1,327;0,532;1,736;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;02:00;02:15;21,215;0,252;n/a;n/a;111,467;0,247;113,084;1,832;9,902;2,484;n/a;n/a;2,662;0,824;3,760;1,820;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;02:15;02:30;1,650;1,267;n/a;n/a;11,030;1,412;12,060;2,408;2,319;3,457;n/a;n/a;0,191;1,515;0,484;1,868;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;02:30;02:45;0,046;2,098;n/a;n/a;1,166;3,428;1,880;4,180;0,959;4,232;n/a;n/a;0,142;1,558;0,468;1,944;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;02:45;03:00;0,000;4,929;n/a;n/a;0,994;93,957;1,616;94,580;0,831;17,096;n/a;n/a;0,226;5,452;0,544;5,884;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;03:00;03:15;0,000;9,068;n/a;n/a;0,021;381,086;0,268;383,308;0,442;75,533;n/a;n/a;0,000;67,548;0,304;68,388;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;03:15;03:30;0,000;12,933;n/a;n/a;0,000;659,752;0,008;660,048;0,448;101,943;n/a;n/a;0,000;104,964;0,304;105,476;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;03:30;03:45;0,000;11,655;n/a;n/a;0,000;673,105;0,012;672,780;0,520;117,631;n/a;n/a;0,000;114,132;0,648;114,560;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;03:45;04:00;0,000;8,858;n/a;n/a;0,000;524,506;0,008;523,912;0,676;63,949;n/a;n/a;0,000;80,903;0,036;81,092;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;04:00;04:15;0,000;2,469;n/a;n/a;0,000;319,186;1,388;319,972;0,033;24,521;n/a;n/a;0,185;83,209;0,864;83,768;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;04:15;04:30;0,000;1,614;n/a;n/a;0,295;151,458;0,756;152,440;0,265;13,749;n/a;n/a;0,191;41,804;0,348;41,644;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;04:30;04:45;0,000;2,181;n/a;n/a;0,879;116,580;2,860;118,480;0,286;12,522;n/a;n/a;0,009;32,646;0,488;33,232;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;04:45;05:00;0,100;2,004;n/a;n/a;1,908;79,171;2,588;79,556;0,713;9,956;n/a;n/a;0,098;19,635;0,384;19,680;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;05:00;05:15;2,318;1,727;n/a;n/a;13,857;5,497;14,992;6,500;1,464;4,910;n/a;n/a;0,000;1,730;0,012;1,608;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;05:15;05:30;17,450;1,533;n/a;n/a;48,601;1,135;50,388;2,520;3,983;3,713;n/a;n/a;0,000;1,634;0,288;1,796;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;05:30;05:45;170,324;0,000;n/a;n/a;675,037;0,000;676,264;0,332;51,511;2,508;n/a;n/a;6,117;0,181;7,948;1,668;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;05:45;06:00;141,376;0,000;n/a;n/a;412,521;0,000;412,412;1,332;25,661;2,818;n/a;n/a;2,342;0,551;3,656;1,900;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;06:00;06:15;21,284;0,343;n/a;n/a;63,503;1,883;65,300;3,060;5,150;4,778;n/a;n/a;1,988;2,301;2,700;1,832;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;06:15;06:30;26,904;0,542;n/a;n/a;61,357;2,724;62,168;3,652;4,244;4,009;n/a;n/a;1,464;0,706;2,968;2,352;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;06:30;06:45;66,992;0,000;n/a;n/a;147,083;0,000;149,160;2,492;8,458;2,781;n/a;n/a;2,846;0,012;5,484;2,168;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;06:45;07:00;86,536;0,000;n/a;n/a;193,133;0,000;194,176;0,748;10,915;2,892;n/a;n/a;2,953;0,039;4,784;1,856;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;07:00;07:15;91,130;0,328;n/a;n/a;203,399;54,669;204,708;55,900;11,777;6,962;n/a;n/a;1,202;4,419;2,600;5,536;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;07:15;07:30;127,457;0,059;n/a;n/a;273,087;0,000;273,752;1,128;14,496;2,633;n/a;n/a;0,903;0,454;2,496;2,132;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;07:30;07:45;107,316;0,000;n/a;n/a;220,304;0,000;221,356;0,864;11,160;2,465;n/a;n/a;0,986;0,317;4,264;1,940;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;07:45;08:00;79,004;0,014;n/a;n/a;185,755;0,000;187,104;0,920;9,123;2,697;n/a;n/a;2,777;0,024;4,548;1,900;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;08:00;08:15;227,249;0,000;n/a;n/a;102,422;0,013;102,632;0,540;23,897;2,888;n/a;n/a;0,950;0,400;3,824;3,244;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;08:15;08:30;120,168;0,151;n/a;n/a;36,339;3,166;36,580;3,708;17,273;2,709;n/a;n/a;0,873;0,752;3,104;2,944;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;08:30;08:45;0,264;0,665;n/a;n/a;1,979;2,355;2,424;2,688;2,227;4,011;n/a;n/a;0,161;2,615;0,780;2,624;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;08:45;09:00;0,000;6,818;n/a;n/a;1,135;101,902;1,780;103,084;1,662;8,576;n/a;n/a;0,000;12,524;0,548;13,136;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;09:00;09:15;1,571;2,885;n/a;n/a;1,245;71,974;2,580;72,672;1,128;8,161;n/a;n/a;0,000;15,168;0,624;15,704;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
15.03.2021;09:15;09:30;0,000;1,568;n/a;n/a;6,319;1,655;7,308;2,668;1,852;4,321;n/a;n/a;0,000;6,044;0,500;6,248;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a;0,000;0,000;n/a;n/a
